VisitID	VisitOrder	Animal	Tag	Sex	Group	Module	Cage	Corner	CornerCondition	PlaceError	SideErrors	TimeErrors	ConditionErrors	NosepokeNumber	NosepokeDuration	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	VisitDuration	Session
24627	0	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2022-10-03	10:31:42.546	16302.546	2022-10-03	10:31:49.641	16309.641	7.095	1
24638	1	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	1	Incorrect	1	0	0	0	0	0	0	0	0	2022-10-03	10:47:06.620	17226.62	2022-10-03	10:47:12.881	17232.881	6.261	1
24654	2	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	2	Incorrect	1	4	0	0	4	1.589	0	0	0	2022-10-03	11:04:39.328	18279.328	2022-10-03	11:04:50.099	18290.099	10.771	1
24661	3	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2022-10-03	11:23:00.411	19380.411	2022-10-03	11:23:01.738	19381.738	1.327	1
24672	4	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2022-10-03	12:14:09.542	22449.542	2022-10-03	12:14:12.814	22452.814	3.272	1
24677	5	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	2	Incorrect	1	5	0	0	5	2.057	0	0	0	2022-10-03	12:14:45.792	22485.792	2022-10-03	12:15:01.673	22501.673	15.881	1
24685	6	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	4	Correct	0	0	0	0	4	3.129	0	0	0	2022-10-03	12:15:38.899	22538.899	2022-10-03	12:15:47.871	22547.871	8.972	1
24747	7	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	1	Incorrect	1	3	0	0	3	0.568	0	0	0	2022-10-03	12:25:53.134	23153.134	2022-10-03	12:25:56.832	23156.832	3.698	1
24807	8	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	4	Correct	0	0	0	0	1	0.099	0	0	0	2022-10-03	14:55:09.125	32109.125	2022-10-03	14:55:12.175	32112.175	3.05	1
24809	9	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	2	Incorrect	1	23	0	0	23	6.306	0	0	0	2022-10-03	15:02:42.363	32562.363	2022-10-03	15:03:26.200	32606.2	43.837	1
24898	10	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	2	Incorrect	1	5	0	0	5	1.52	0	0	0	2022-10-03	16:54:35.957	39275.957	2022-10-03	16:54:49.546	39289.546	13.589	1
24900	11	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	2	Incorrect	1	0	0	0	0	0	0	0	0	2022-10-03	16:54:52.326	39292.326	2022-10-03	16:54:57.311	39297.311	4.985	1
24903	12	1045-1109	900200000471102	Unknown	Group2A	2 No water D4	2	1	Incorrect	1	2	0	0	2	0.651	0	0	0	2022-10-03	16:55:13.217	39313.217	2022-10-03	16:55:20.696	39320.696	7.479	1
