VisitID	VisitOrder	Animal	Tag	Sex	Group	Module	Cage	Corner	CornerCondition	PlaceError	SideErrors	TimeErrors	ConditionErrors	NosepokeNumber	NosepokeDuration	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	VisitDuration	Session
2301	138	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	1	0	0	1	0.171	0	0	0	2022-10-20	09:19:00.839	66483.479	2022-10-20	09:19:05.671	66488.311	4.832	1
2409	139	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	2	0.199	0	0	0	2022-10-20	15:51:18.911	90021.551	2022-10-20	15:51:22.463	90025.103	3.552	1
2446	140	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	1	Incorrect	1	2	0	0	2	0.144	0	0	0	2022-10-20	16:41:32.152	93034.792	2022-10-20	16:41:38.440	93041.08	6.288	1
2447	141	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	3	Incorrect	1	2	0	0	2	0.838	0	0	0	2022-10-20	16:41:50.054	93052.694	2022-10-20	16:41:59.487	93062.127	9.433	1
2450	142	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	1	0.952	0	0	0	2022-10-20	16:43:23.001	93145.641	2022-10-20	16:43:26.677	93149.317	3.676	1
2451	143	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	3	0	0	3	0.753	0	0	0	2022-10-20	16:44:37.884	93220.524	2022-10-20	16:44:46.626	93229.266	8.742	1
2463	144	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	4	0	0	4	1.39	0	0	0	2022-10-20	16:56:14.178	93916.818	2022-10-20	16:56:18.663	93921.303	4.485	1
2516	145	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	3	0.914	0	0	0	2022-10-20	17:54:47.909	97430.549	2022-10-20	17:54:51.622	97434.262	3.713	1
2567	146	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	2	0	0	2	1.324	0	0	0	2022-10-20	18:13:41.959	98564.599	2022-10-20	18:13:48.267	98570.907	6.308	1
2570	147	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	5	1.022	0	0	0	2022-10-20	18:13:53.425	98576.065	2022-10-20	18:14:00.928	98583.568	7.503	1
2576	148	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	1	Incorrect	1	1	0	0	1	0.598	0	0	0	2022-10-20	18:14:18.648	98601.288	2022-10-20	18:14:22.593	98605.233	3.945	1
2580	149	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	2	0.596	0	0	0	2022-10-20	18:14:46.487	98629.127	2022-10-20	18:14:49.161	98631.801	2.674	1
2585	150	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	3	0	0	3	0.749	0	0	0	2022-10-20	18:15:27.333	98669.973	2022-10-20	18:15:30.621	98673.261	3.288	1
2598	151	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	4	1.738	0	0	0	2022-10-20	18:18:24.620	98847.26	2022-10-20	18:18:29.730	98852.37	5.11	1
2599	152	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	3	Incorrect	1	5	0	0	5	2.539	0	0	0	2022-10-20	18:18:43.445	98866.085	2022-10-20	18:18:51.072	98873.712	7.627	1
2613	153	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	4	1.46	0	0	0	2022-10-20	18:20:58.796	99001.436	2022-10-20	18:21:03.798	99006.438	5.002	1
2659	154	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	4	0	0	4	5.051	0	0	0	2022-10-20	18:25:16.162	99258.802	2022-10-20	18:25:27.839	99270.479	11.677	1
2665	155	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	4	1.964	0	0	0	2022-10-20	18:25:50.311	99292.951	2022-10-20	18:25:57.237	99299.877	6.926	1
2672	156	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	1	Incorrect	1	4	0	0	4	1.851	0	0	0	2022-10-20	18:26:19.211	99321.851	2022-10-20	18:26:26.822	99329.462	7.611	1
2684	157	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	1	0.567	0	0	0	2022-10-20	18:28:37.265	99459.905	2022-10-20	18:28:39.561	99462.201	2.296	1
2687	158	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	4	0	0	4	3.628	0	0	0	2022-10-20	18:28:48.589	99471.229	2022-10-20	18:28:55.140	99477.78	6.551	1
2737	159	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	1	Incorrect	1	0	0	0	0	0	0	0	0	2022-10-20	18:33:14.084	99736.724	2022-10-20	18:33:15.223	99737.863	1.139	1
2745	160	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	3	Incorrect	1	3	0	0	3	2.183	0	0	0	2022-10-20	18:34:08.166	99790.806	2022-10-20	18:34:14.991	99797.631	6.825	1
2746	161	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	1	0.498	0	0	0	2022-10-20	18:34:20.720	99803.36	2022-10-20	18:34:23.164	99805.804	2.444	1
2749	162	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	5	0	0	5	1.601	0	0	0	2022-10-20	18:35:26.531	99869.171	2022-10-20	18:35:35.284	99877.924	8.753	1
2753	163	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	1	Incorrect	1	0	0	0	0	0	0	0	0	2022-10-20	18:35:42.205	99884.845	2022-10-20	18:35:43.401	99886.041	1.196	1
2754	164	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	5	0.664	0	0	0	2022-10-20	18:35:44.388	99887.028	2022-10-20	18:35:48.074	99890.714	3.686	1
2825	165	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	3	0.981	0	0	0	2022-10-20	18:44:07.081	100389.721	2022-10-20	18:44:11.208	100393.848	4.127	1
2827	166	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	3	0	0	3	0.95	0	0	0	2022-10-20	18:44:25.231	100407.871	2022-10-20	18:44:31.081	100413.721	5.85	1
2830	167	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	3	Incorrect	1	8	0	0	8	3.156	0	0	0	2022-10-20	18:44:41.650	100424.29	2022-10-20	18:44:49.496	100432.136	7.846	1
2832	168	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	1	Incorrect	1	2	0	0	2	1.017	0	0	0	2022-10-20	18:44:52.928	100435.568	2022-10-20	18:44:56.580	100439.22	3.652	1
2863	169	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	6	4.485	0	0	0	2022-10-20	18:48:59.038	100681.678	2022-10-20	18:49:10.212	100692.852	11.174	1
2865	170	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	3	Incorrect	1	6	0	0	6	10.78	0	0	0	2022-10-20	18:49:24.262	100706.902	2022-10-20	18:49:42.101	100724.741	17.839	1
2871	171	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	3	0	0	3	5.655	0	0	0	2022-10-20	18:50:13.642	100756.282	2022-10-20	18:50:35.483	100778.123	21.841	1
2892	172	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	6	0	0	6	3.341	0	0	0	2022-10-20	18:53:38.616	100961.256	2022-10-20	18:53:48.210	100970.85	9.594	1
2896	173	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	7	2.916	0	0	0	2022-10-20	18:53:59.100	100981.74	2022-10-20	18:54:06.304	100988.944	7.204	1
2957	174	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	7	0	0	7	4.821	0	0	0	2022-10-20	19:02:31.438	101494.078	2022-10-20	19:02:43.600	101506.24	12.162	1
2981	175	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	5	1.565	0	0	0	2022-10-20	19:08:07.900	101830.54	2022-10-20	19:08:15.453	101838.093	7.553	1
2987	176	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	3	Incorrect	1	3	0	0	3	2.497	0	0	0	2022-10-20	19:08:52.588	101875.228	2022-10-20	19:09:01.567	101884.207	8.979	1
2991	177	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	2	0	0	2	1.09	0	0	0	2022-10-20	19:09:26.763	101909.403	2022-10-20	19:09:30.449	101913.089	3.686	1
2994	178	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	1	Incorrect	1	9	0	0	9	1.317	0	0	0	2022-10-20	19:09:36.047	101918.687	2022-10-20	19:09:40.413	101923.053	4.366	1
3003	179	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	8	9.801	0	0	0	2022-10-20	19:10:49.008	101991.648	2022-10-20	19:11:17.409	102020.049	28.401	1
3013	180	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	10	0	0	10	8.059	0	0	0	2022-10-20	19:13:44.127	102166.767	2022-10-20	19:13:59.230	102181.87	15.103	1
3107	181	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	2	Correct	0	0	0	0	5	2.184	0	0	0	2022-10-20	19:32:13.600	103276.24	2022-10-20	19:32:21.821	103284.461	8.221	1
3109	182	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	1	Incorrect	1	4	0	0	4	4.901	0	0	0	2022-10-20	19:32:47.641	103310.281	2022-10-20	19:33:00.117	103322.757	12.476	1
3226	183	0876-1028	900200000102855	Unknown	Group2A	2 No water D1	2	4	Incorrect	1	0	0	0	0	0	0	0	0	2022-10-20	20:07:22.295	105384.935	2022-10-20	20:07:23.795	105386.435	1.5	1
